user_id,group_name,industry,template_activity
ff0ae765bb10b9c,control,Преподавание и обучение,6.112
0887cbe4a8007b0,test,Преподавание и обучение,4.1834
5653230939d7a2f,control,,4.2064
3b665b3e55612c1,control,,4.9127
2f92bc474c11960,test,,4.3926
c75bae1826c867a,control,,5.9546
af147df6b543f06,control,,7.4808
005cb27d925e81b,test,,5.6012
5dde171612199e4,control,Разработка и инженерия,3.8452
904f198f8ea6a01,control,Преподавание и обучение,4.1976
2430fa34957d50f,control,,5.4785
42c430297108872,control,,3.8249
1182cf4e070652c,control,Бизнес и предпринимательство,2.0874
af2c1f0298dce9a,test,Преподавание и обучение,5.1
29bad679f69f9f2,test,,6.8221
01baeabd58095c8,test,,4.5348
ec5461f8eff4a26,control,,6.9319
cc7a57c6e5b8164,test,,6.4224
3eac43ddd0d4e75,control,,7.2266
2f6f4959a520042,test,,6.3519
b56ba5133451cce,control,Преподавание и обучение,5.8224
6d012386bcd15ed,control,,5.3052
dd4ff2ece660266,control,,6.0034
dca8ebea010410b,test,,4.7041
37a21928e97903e,control,,5.4041
8676fd4b253350b,control,,4.655
9b04ef210242b40,control,Преподавание и обучение,3.8648
a77379ffadacc30,control,,4.6745
d5285554b38e18e,test,,4.9633
4f7d35c65644679,test,Разработка и инженерия,5.1776
ec0eb60c2ea3bae,control,Преподавание и обучение,3.8952
3e7e7f321a80238,test,,6.0643
395e53d32c0ea03,test,,5.8363
469ef7f7cdf1529,test,,6.1215
abd03d7bffe16c4,control,,4.7451
1ace3632172a6aa,control,,4.0288
3c7bb185114b19f,control,Другое,5.0541
a72198407d58e3d,control,,4.5518
2ff250fb91c801e,test,,7.0174
a205a1651f19682,test,,4.8308
a6933fb664809d4,test,,4.4619
b8b6765e254f274,control,,4.7548
69f5dbed033f711,control,,6.2594
aec0378f082c5ad,test,,3.8327
c78de37ca3266eb,control,,3.5878
f47c5cee3460943,test,,5.9004
2932b554421dda8,test,Преподавание и обучение,4.7667
37027a279fa7bcf,test,,4.9693
afc4c2edf0a5ce6,control,Другое,6.8769
0cb4bfbe2201534,control,Преподавание и обучение,4.545
0f6c7883cf38528,test,,5.6034
47003fcc62525a2,test,,4.9278
ff7230f3a6425cc,control,,5.0503
534eb6ae659bb84,control,Управление командой,3.5203
e6925f1f9df3b2e,control,,5.2161
563104ecfce8a9c,control,Преподавание и обучение,7.0018
4b26d4c1f53d09a,test,,4.8666
018579c3ab7bd8f,control,Преподавание и обучение,4.2739
602341c2ec54141,test,,5.2358
86ee639b2beb05c,control,Преподавание и обучение,3.6816
cf24e8a7f7a0724,test,Преподавание и обучение,5.6576
4948a62369cdc52,control,,5.1056
5c67979b81ce863,test,Другое,5.8188
a87af6e4a69dbcd,test,,5.8677
5b4e556382bd1cc,test,Другое,4.8305
735fa36d6ab19b9,control,,4.922
f42f754afe6bbdd,control,,6.7259
cef3bf6eb174df6,test,,5.4302
5a47d8e76766904,test,Поддержка и сервис,4.9417
7698701d3082afc,control,,4.931
55b810ee6cf0525,test,,6.4588
490b2da4d0f7e2f,test,,3.9838
590e8c7e63c7864,test,,5.6423
4211f151411e095,control,Преподавание и обучение,5.209
c534ef90af44317,control,,4.2788
6d4e75585fc0b50,control,Преподавание и обучение,6.3373
e2105970ebea610,control,,5.4506
675690daab62eff,control,,6.6834
f3df2cc7e76c738,control,,6.3895
09346bce88f4b69,test,,5.4935
218d7a47bc611cc,control,Преподавание и обучение,3.3342
d5e24cb085d72c2,test,Преподавание и обучение,3.3566
de7fa927ee4d4c1,control,Преподавание и обучение,3.9058
48d9c32238604a9,test,Разработка и инженерия,5.6857
28872384440ec4a,control,,5.322
fe77aca138538ce,control,Преподавание и обучение,5.9417
87e898aaf068869,test,,5.3696
d7e92c0dac17091,control,,6.8461
f831861e8f780a3,test,,4.956
8c5de13878f0369,test,,7.7098
fd40c5682590875,control,,4.5203
be106cddb2d4f35,control,Преподавание и обучение,5.135
18a795af4d837f0,test,,7.203
21061d2800dd30a,test,,3.5788
6a9d71c66974300,test,,5.9834
1fcab18067e7273,control,Преподавание и обучение,4.8856
95964bcda4c513b,test,Бизнес и предпринимательство,5.5461
1005c2483ff35a8,test,,6.5346
0321f497af7d862,control,,4.6955
db9c176bea2d631,control,,5.725
6d4bc41b8caf9a8,test,Преподавание и обучение,6.1489
341255b43858d10,test,Разработка и инженерия,4.9049
48e2170c4126301,control,,4.7407
86cd8ef89e9909e,control,,3.7094
bccb319639ee852,test,,7.0797
174498083bd2344,control,,4.662
13e011305067c54,test,Дизайн,4.6401
3988d80984b7908,control,Преподавание и обучение,5.0251
49314b48296355e,control,,4.3958
3e5fb47079d75da,test,Управление командой,4.8671
5260160e45202c7,test,,5.8383
e1d364877775581,test,,7.365
db457b10997e744,test,Преподавание и обучение,6.2829
a7b0f73be91ba2f,test,,4.9234
b2ed00c08b9a040,control,,4.8815
e1238948355836a,control,,4.926
2681e7a5c967927,test,,6.0409
3ed5e5deb248474,control,Преподавание и обучение,5.6016
59c009146bb4a14,control,,5.0442
3858f5f5cd437f2,control,,4.4471
2c126284ceac21e,test,,6.1282
057f0b7a9eb4913,control,Преподавание и обучение,4.7681
e382f4fe6646950,control,Преподавание и обучение,3.7965
5c5cb2a04fcdb5f,test,,6.5742
516887c746444d4,control,,5.9829
59f5b0ebb3e3282,control,Преподавание и обучение,6.4895
13197415545c226,control,Разработка и инженерия,5.055
cd3bfd189a2b3da,control,Другое,4.8244
b0cd8387f7aa255,test,Аналитика и исследования,7.3939
04829e082e1c79b,control,,6.3489
4682b3847719c52,test,Преподавание и обучение,4.4711
82f7d6deba6ac82,test,,8.736
41ce9272744f549,control,,5.4782
a66555fe25730d8,test,,3.4907
ac721d5b53c461d,control,,6.7903
6aeb3863ee9b77f,control,,3.5392
fe964bfb560f840,control,Преподавание и обучение,3.1936
e88ad1f0da8d65d,control,,3.3737
575193f1f820642,test,,5.0581
6799cc6c9fa4468,control,,5.1257
9a648c201edbee1,control,,4.0326
e526f2afed617ae,test,,6.5079
40d331ea5484425,test,,5.5204
833957db9e7188d,test,,6.9343
26a1e33aa6cf148,test,,5.5979
8c193a4ce10de39,test,,4.0463
5ff6dd27fcc59a5,control,Преподавание и обучение,4.9163
8e628868e8059d5,control,,6.8048
b34e304aad451d9,test,Другое,6.8653
16f92ce66d4853b,control,,3.1049
ff6be540bc5bae9,control,,7.1206
32e802ea72ccec0,control,Маркетинг и реклама,4.1704
8781e23c79219ec,control,Преподавание и обучение,4.7997
5aa0d5056770d78,test,Разработка и инженерия,4.2402
5b093fd4217298f,test,Управление продуктом,3.3112
28aa94f69a20196,control,,4.3716
3a25c1d29e619b0,control,,4.1901
18966c1b15e3f74,test,Преподавание и обучение,6.4217
cc00a8184104188,test,Преподавание и обучение,7.1304
3eb0b3b45bc0f6c,control,,2.8172
d96d5d716ae2a9c,test,Преподавание и обучение,5.6497
9c955e921a10021,control,Аналитика и исследования,7.133
a8707ee13174150,test,Преподавание и обучение,4.0333
a9511311243f6fa,control,Дизайн,5.9068
1f6ff73b2a6d480,control,Другое,4.3474
e599691cda7907d,control,,5.9988
317a0eba6f0364e,test,Финансы и консалтинг,6.071
41495dda761821a,control,Преподавание и обучение,4.5464
6fe5d6c11a11d53,test,,3.6796
6f6db302883f6b6,control,Преподавание и обучение,4.4306
9f2ba8c1a2e5589,control,Преподавание и обучение,4.0721
e26af7700063622,control,,5.8934
0abe0620d2f71ae,test,Преподавание и обучение,7.0544
082fdaeca373dd5,control,Преподавание и обучение,5.9152
ed4404736e15215,control,,6.1422
12226281ff923de,test,,4.9163
020526a9bee99e4,test,,7.5919
f24342a56a315e2,test,,5.7918
ec0fc32ab5a8d20,test,,5.7742
4a39ce8bde88f45,control,,4.6778
9ce1a94db532201,test,,5.2585
969590155e654c2,test,,5.5165
3aee68013e9514e,control,Преподавание и обучение,4.8168
c832520b2d9afb8,control,,7.1048
74970b9f879f26a,test,,4.7962
0303ea0484fa795,test,,5.4361
56c17874213cda6,test,,5.0368
d81f57155c5c102,test,,5.0037
e62e584a066bb7b,test,,3.6468
97692de8b5032fa,control,Преподавание и обучение,6.3102
4e01de0c7d312d4,control,,5.2854
a26064802536579,test,,5.7639
43f4d3d4b14efb4,control,Преподавание и обучение,6.8986
6bfe5f8996cca0f,control,,6.4802
fb535a05759ce6b,test,Преподавание и обучение,4.9146
3917c03099cc9fa,control,Преподавание и обучение,4.6038
cf745c2b69c2d29,control,Управление командой,7.2236
655e7b9d034e4e2,control,,3.9551
a79b8d1e20a5bc1,test,Преподавание и обучение,4.88
11fac2afd5ccd63,test,,6.0831
b3ae3d326dc1de0,control,,3.3852
df690b12d524426,control,,6.1766
e7d1d780412f85f,control,,5.3253
6c88d2f87be3934,test,,4.3285
ef657da61e1de81,test,,6.0252
006fdb09d2bacb8,test,,5.3708
fb2fd071c08c54a,control,,3.2824
91a34b4bf1be7bf,test,Преподавание и обучение,5.4382
0783cf8fe4848cc,control,Управление командой,5.5446
6d5fccb718a4fca,control,,7.4137
2be3ef2a25c5fea,control,,4.5547
15ba788da3e67e7,control,,7.172
58d9539062db68c,test,Преподавание и обучение,6.1161
3c28c5a7d729121,test,,5.8267
fbb07886426586f,control,Аналитика и исследования,6.084
60cdde8c9d40560,test,,3.5898
51cc9c11dfef047,test,Преподавание и обучение,6.8084
3181359383fd508,control,,4.1733
a8e3aeca202eb98,test,,5.3678
d6d52d78fc613d8,control,,6.5736
cbf5236123afc20,test,,6.1831
feacfbd0539ca42,test,,7.049
29dc1155e29e080,control,Преподавание и обучение,4.2537
efb7a3712e63294,control,,2.2216
88b004227fdc238,test,,5.9041
78428c476c04ca2,test,Другое,5.446
52ac2c28536f6f9,control,Преподавание и обучение,8.2226
f7c1c8931cc4a0a,control,,4.8582
851634febee72b7,control,,4.8351
c7be1a3dfe13f48,control,,4.1712
fd1010abe0dc783,test,,5.7497
ae0c65594a7af50,test,Преподавание и обучение,6.4358
432faff2e978a21,test,,4.9763
22c1f5a1ebc849d,control,,3.9949
e8d8360d2e1c768,test,,5.9306
e5747dc4cd6d217,control,,3.9989
f9abd65719d2f5e,test,,5.8432
267ded967b9115a,test,,4.7533
bea4cfc33eaa951,control,Преподавание и обучение,4.7826
c8a90704f32275d,control,Управление командой,5.1634
77dfb7c00809458,test,Преподавание и обучение,2.5439
d7766266bfbf09a,test,Другое,4.7701
3a51f8bd689a673,control,,5.9105
9a6b015e4017f56,control,Управление продуктом,4.5583
8f9f5b3c12284ca,control,,4.7289
4af9bd9aa9d0f5a,control,,4.5213
5b2c190b912a538,test,,4.5249
8082da40e767d32,control,,2.5005
416fe828da9f535,test,Преподавание и обучение,3.8711
237cfdc0d25984e,test,Преподавание и обучение,6.123
a173190c6ffa086,test,Управление командой,5.3113
cc5e3cb1d5cdb20,test,,6.517
868d7a7da6a74a7,test,Разработка и инженерия,3.9345
9d001886a7c08b8,test,Преподавание и обучение,5.2988
241660f319c1ac6,control,,4.5622
376bb3e45971ee5,control,,5.1547
339f1329ef3e782,test,Преподавание и обучение,4.7298
f6cf823e69754a5,control,Преподавание и обучение,3.0369
4e4e825659fc8b5,control,Преподавание и обучение,7.5992
a063a4019940f60,test,,5.7692
1638e006a323dcc,test,,3.9987
043f5f56ce531a6,test,,6.0292
790615f4e64973d,test,,5.6504
f5ef65930495353,control,,5.6433
d0f452ca58bce02,control,Преподавание и обучение,5.5235
7d2f0fa13980a22,control,,3.0002
31ff7e176f1af05,control,,5.6497
d0a4d49212ec74e,test,Преподавание и обучение,6.8763
cea603fc1e01e87,test,,3.4291
1e99467d3fba4da,control,,5.4453
9fa6cfa6fea0367,test,,6.0086
121619681a461b7,control,,7.7743
e84a05d45aaf4c7,test,,5.3902
7bb904114c8b16b,control,Преподавание и обучение,5.1137
ae10d122211289e,control,,5.357
8a03e89214c5b5c,test,,4.9023
8cd2f8227aea6f9,test,,7.8494
3cfcf6b01aef515,control,,5.8558
5cbedb810ca665d,control,,6.0589
10c7eef3130535a,test,Другое,5.1946
23187a24bcdc801,test,Преподавание и обучение,7.9048
d596817d8af2875,test,Преподавание и обучение,6.2442
d0d6ada334f80ed,test,,5.2571
69b4683df6fac60,test,Бизнес и предпринимательство,5.7954
688c50fa38287df,control,,3.8608
76855e7b54cbd33,test,,5.0033
aebb7c4571a2255,control,,5.8771
55d2d03bbf34176,control,,5.1772
5c852b93953c113,test,Преподавание и обучение,4.2905
3e584e41a63d4f0,control,,5.0598
6ca619a7750afdc,control,,5.8855
24fc29634663941,control,Разработка и инженерия,3.232
00633555e9b9819,control,,6.5289
5da5911b7c0c426,test,,6.4819
27f186ea2897313,control,Дизайн,6.2074
03f8b62a396bb26,control,Другое,4.2133
7f49cfa19bb62e9,test,Бизнес и предпринимательство,5.9915
d4642ee88bad562,control,,3.3773
a3b2807b5aae0fc,control,,5.4945
eb9e4686d925c0d,control,,3.9359
5923c3286d81f5d,test,,4.6889
cf6600afb0b8830,test,Преподавание и обучение,5.7792
0ac26148f28d2fc,control,,4.0727
a48fe0d30284fa7,control,,3.2748
3cd9e42e4422e9d,control,,5.6094
d92a23c2897d2d6,control,,4.9285
7fed1b8112b3889,test,Преподавание и обучение,6.4774
bb83995baa18740,test,Преподавание и обучение,2.6678
487d6bd9573c3b8,test,,3.6779
dd6b2589ee3beab,test,,2.7674
9dc47eb622b5368,test,Преподавание и обучение,4.3694
7d89fece243c072,control,,5.9282
8acdc0112f5b2db,test,,7.1612
f2894d6a2b76bb7,test,Разработка и инженерия,5.9317
f4aef70294dea6c,control,,7.007
35da5204a4c9e68,test,,3.648
4d992bd46242819,control,Преподавание и обучение,5.4245
c2908365bad795f,control,,7.2135
68d1640d4c9d0bd,test,,5.6363
4b2fc1de8259e4f,test,,5.7092
4c8b17ea9811b1f,control,,4.2585
5adeda43fae3d9e,test,Преподавание и обучение,7.1888
a615ef23595986a,control,,3.6941
fdb78e1bb9b50a4,control,Другое,4.0317
a140a570d40a7d5,control,Преподавание и обучение,5.172
cc3166867cffa4b,test,,3.2874
e828d331d672fb5,control,,5.801
62430f51d831b0a,control,,4.5198
b5e9e47c45f76f4,control,Преподавание и обучение,3.9424
fbc4ef39a92cb63,test,Преподавание и обучение,8.2593
b2eea571164535f,control,Преподавание и обучение,5.0026
86cd56a998287f5,control,,6.0422
ffee58859809a00,control,,6.1781
b9c923c3ec48a93,test,,5.6339
8817c061e9b79bf,control,,5.6328
e3f27b0f2a96fa2,control,Разработка и инженерия,6.4238
ad452bb8b313761,control,,4.8612
3e817ef89d23c1a,control,,4.8559
74306e63bab9c10,test,Преподавание и обучение,3.9094
a09482a3104ad22,control,,5.9658
2a4690dd0e850c2,control,Управление продуктом,5.1092
b1616d4512cfedd,test,,4.8368
e787c5b0edb9cb4,control,,4.7582
059e47aad6941ba,control,,5.7247
e82fdb691199ed2,control,Преподавание и обучение,2.3554
beab845798526e1,test,,5.5339
c80e37218619e73,control,,6.728
18f710be9bdfc3e,test,,6.7144
cef40cd851143bd,test,,4.8266
02136cb1e903362,control,Преподавание и обучение,6.2363
cbd3fbd54113da7,test,,6.0996
93b12d9edccebb0,control,Маркетинг и реклама,5.3625
417073b3f21754f,control,Преподавание и обучение,4.1424
a53f25c70f2c2a1,control,,4.201
9415ed0842905b4,control,,4.1721
8f05d5f425a86a5,test,Дизайн,4.4545
b7e7335e237c564,test,Преподавание и обучение,4.1669
c533c1696fd86b5,control,,4.4385
47cdf4c37234ce5,test,,5.537
2a00fd87e5e5a54,control,,2.8757
8629ff133f20094,control,,3.9213
7bfa3ddd05a7e27,test,,6.3466
fab13ea12d518e2,test,,5.7782
ca6ac50e3c7adfd,test,Преподавание и обучение,5.2703
c1ba81238e2e869,test,,5.0946
5b20e7fb9ca0df3,test,Преподавание и обучение,4.0576
8fcbdffd26b618a,control,,4.6934
8611937f03546f9,test,,6.3692
700fd86fb2468b6,test,Аналитика и исследования,6.0105
d62f66b11daedf2,control,Управление командой,5.0945
59f62aa77128f3d,test,,4.9665
38d0c558cac8043,test,,4.4007
1ecb2c0ad2c1ee3,control,,5.2117
026e58c604761a0,test,Преподавание и обучение,4.6113
5f696a6b63b100a,control,,5.9167
a7f3ac74ad43cf8,test,,4.9075
1e3bb0bf6aa6514,test,,6.1609
1a1b9f202638e91,control,,6.5213
8f96d48fed99fe1,test,,6.4201
e0b16bf484048b9,test,Другое,5.0529
a48418d257b5f09,test,,6.5585
1a33db60d9f5964,control,,4.8426
14063ab768c93f4,test,,4.8969
838c95f9e55d47b,control,,4.264
b6720f2be573ff3,control,Преподавание и обучение,4.1892
c0b392fe374bc17,test,Другое,4.3213
863db6461b319dc,control,,4.4847
6bde7ac9b5b2228,test,,6.2426
dd54054bd131d17,test,Преподавание и обучение,6.4099
2dbaba6c06dd910,test,Преподавание и обучение,6.299
dbc9242b41024bf,test,Преподавание и обучение,4.967
e008cf3d92ce36e,control,,4.3165
15f0b128116b9ea,test,,5.4621
26df626ef8f98fd,control,,7.6945
adea9aad0bbb4e0,control,Преподавание и обучение,5.6827
bfcafb07a3f04de,test,,4.4679
6a549435a5b3863,test,,6.6824
72620a81fcc12f9,test,,5.8724
f10a403ee309b63,test,,5.4288
fbc879dbc8a49bd,control,Преподавание и обучение,3.6498
f974cf1da97a2e9,control,,5.6431
c680be02f446cc2,test,,5.6738
8224a4f449f3e30,control,Преподавание и обучение,4.8398
257b780cb31753e,control,,4.0907
26a95f1790c15a5,test,,5.3735
98fcbedfdc4e411,control,Другое,4.6897
0b0dc61d0330772,control,,4.5077
db7dbded3d4383b,control,Преподавание и обучение,6.015
89ac933cea23cbc,test,Преподавание и обучение,4.9009
40b8cf1c24e8803,control,,5.2248
5bbf26b01bc1000,test,Бизнес и предпринимательство,6.1501
d09bd9fcf608bc4,control,,4.6432
2996200ecd6b436,control,Преподавание и обучение,5.3836
e59ef19af3b27a6,control,,5.4555
dea9db5fe780ba7,test,,8.5454
cf06bcd1865639e,control,Преподавание и обучение,4.0898
23acb400ace2d65,test,Преподавание и обучение,4.7301
fb5121edfb1d84f,test,,4.9635
a41254b82cae6dd,control,,5.4728
732943f56007ee6,control,,5.4063
34f149a4886324c,test,,3.2606
5bc0c486d93a6ab,test,,4.0764
3d8498638296594,test,Преподавание и обучение,3.9306
27a2fcfbb4fe543,control,Преподавание и обучение,5.7661
a2139d220c78fa6,test,,4.3606
75b6cfed95bff5b,test,,5.626
bc253b762e32695,test,,4.984
ad49390e9c42e9a,test,,4.779
082934719a15406,control,,3.1693
893506cb5b2d08d,control,,5.8171
3b7caeadf9729f3,test,,5.8453
5395de97abea3b0,test,,6.0232
baf094396a00361,control,,5.6229
a37d1892d358aa2,control,Преподавание и обучение,5.3734
d0b53d8f3e9ac6c,test,,5.4642
a739f6af1a0ce76,test,,4.5301
c4dfd2c98f6775b,control,,5.3424
10cf4ceab3c400b,test,Бизнес и предпринимательство,5.129
c61f20a60849a19,control,,6.966
8a454766e670af5,test,,4.2362
7770f0cec0ecd14,test,Преподавание и обучение,5.1654
7cd121694cf17ca,test,Преподавание и обучение,4.056
316a25ecf831d69,test,,3.327
0546b7f8f774a00,control,Преподавание и обучение,3.4287
ba1963c8cc6afe4,test,Преподавание и обучение,6.1796
7f89e0d56af44f8,test,,5.5116
161554403d9e88b,control,,5.4795
a0d5ed7173d84c2,test,Преподавание и обучение,5.1299
536ff6604458ed8,control,,4.0904
00dddcf769eba4b,control,,6.0087
5aa1742a0eb4c1c,test,,4.7548
bcc1afcb075bbff,control,Преподавание и обучение,4.1468
138cf75abbf5188,test,,4.8633
6c0bc6723ae8777,test,,4.7751
3be8cb60e4b9573,test,,4.0273
92db53b3417828b,test,Другое,3.7972
2d7a344f5cfaa9a,test,Преподавание и обучение,5.3061
ff936e5c47a3f97,test,,7.1338
5806bd21053a19f,control,,3.5058
78143c968ebbdf5,test,Другое,4.2319
e7fa9d62fd86871,test,Преподавание и обучение,4.2322
f7741a94782cdce,test,,5.0783
d591f6966855b55,control,,3.9649
f37699e49c2719b,test,,5.4531
8006569f5f9cbfb,test,,6.2124
135c4078f008972,control,Преподавание и обучение,5.7244
830b43c2f5b08eb,control,,3.4066
6ef0ac60d6c31af,control,,4.5164
98514a870e7a4df,test,,6.2482
6d28eecb8d0b5ac,control,,5.0053
6a19bf6fe3b261f,control,Преподавание и обучение,5.1579
a6b6c45baa9ce5b,test,,3.9921
d64395605b65bd5,test,Преподавание и обучение,3.8322
cf4b5e855ee57ed,test,,5.3008
d250522dd0dbfc6,control,,6.2668
b38b4ec726d8681,test,Преподавание и обучение,6.0772
25b4b3506038e93,test,Преподавание и обучение,5.0301
d65cb66c7f56e32,test,,5.5235
dc7dec0a4474db1,control,,2.9426
f6d43d90028d8e9,test,,3.8112
44977eb436cbfb1,control,,5.003
d0c35197e1ee5fa,test,,4.9986
0822916c4c6d878,test,,4.4665
4bc096396e58cda,control,,4.1226
2e3743614b4ae7b,control,,5.2337
49c846381ff7cf8,control,,3.7701
7bfac917235aaaf,test,Разработка и инженерия,4.9499
0e030b6e438a391,control,Дизайн,5.0422
3dda12a8fde12f9,control,,6.536
323addb99c9920e,control,Преподавание и обучение,6.1717
da84b2233b1695e,test,,5.2232
b174dbfb2affcaa,test,,4.9856
28064ee00ba894b,test,,4.8395
1ffbce4f9ae279e,test,,5.2408
f58e300fbb252ba,test,,5.7279
3c01d558ffc02e6,control,,5.6357
31c0a9522b88132,control,,4.4827
c87f1d5f50a8716,test,,6.4324
d3b901c87da83e9,test,Финансы и консалтинг,5.0792
b130e35da4e9236,control,,5.1991
a605bf7742ad104,control,,4.8752
2e04d33dc8e39dd,test,,5.5981
5371a56c1dfbfe6,control,Преподавание и обучение,4.4552
c2f3ff9189215ca,test,,5.9548
020644c712843cc,test,Преподавание и обучение,6.9842
962e2cdc55993ff,control,Преподавание и обучение,5.3464
852d32f226eb9b9,test,Преподавание и обучение,3.8795
f4638f4f0505511,test,,6.6317
147413a9b52493a,control,Преподавание и обучение,5.1262
e4c4f9c49c13611,test,,7.1567
b32748de2d9bc10,control,,5.3857
09686f8eb5ad100,test,,5.7153
e14f02cd3c2080a,control,Другое,4.7704
c3c488901606f5b,test,,3.7932
ff8da97a44f9236,control,,6.0749
86c838b1914e45b,control,,4.2665
7d85cb48d5bce63,test,Преподавание и обучение,5.2166
77f6d884474d0ad,test,Преподавание и обучение,5.321
f1fc53bb89053a6,test,,4.9276
963ffb0efb00a94,test,Управление командой,3.675
2991df3e2a867b5,test,,5.3319
e183f1ea5e18e19,control,Преподавание и обучение,4.758
95df78712564e2c,control,Преподавание и обучение,4.8953
ecbe14aca05627e,control,Другое,5.5908
05366bbd035a0c2,control,,5.4058
4ebb251fc99c245,control,Преподавание и обучение,5.1445
3027ad113787b23,test,,5.5962
71cb37e3fe33f64,control,Бизнес и предпринимательство,7.7385
86ef87a31020c37,test,,5.176
c7d11887c741a96,control,,6.7336
c059f5e894a8337,control,,4.4322
abc59338bd09eea,test,,5.037
5459b23f5215b6d,control,Преподавание и обучение,6.3743
e85d4f8ce4fd583,control,,3.5844
1cb08eae123cf00,control,,7.2949
005d5cc1195cf35,test,Преподавание и обучение,3.513
8a6740ddb6abefd,test,Преподавание и обучение,4.2751
9c0ae52dc4d152b,test,,5.7499
54b7e8907306383,control,Разработка и инженерия,4.1834
ca1b9d620c40cea,control,,7.6109
f2b3fce67f644ab,control,,4.5837
cbf77a3bab4ab9d,control,,4.9064
8e8710c4f63edeb,test,,6.7545
89514ba021d6619,control,,4.358
025c00e89689381,control,,3.6906
7fe600ee533a425,control,,6.4921
2da1377d83abafb,test,,5.079
91dc5ac5b6bbb10,control,Преподавание и обучение,6.3947
45abad586f249b7,test,,5.7547
5fc16c11b7622a9,control,,6.7406
f0940a5360097d7,test,Преподавание и обучение,2.6081
927039df81378c5,control,,3.0043
e93b3be011c7d43,test,,7.5161
cae1eefbf191b85,control,,3.0926
c3b23bb147dff35,test,,4.4973
7b8592820ee1911,control,,3.7621
3847a882ee07bfd,test,,4.581
16a322d74cb0354,test,Преподавание и обучение,4.6766
eea40dc92577d50,test,,4.7545
cfba669b4ea0143,test,,4.6666
d2c91bd87942afd,test,Другое,6.0745
e743e11ca681579,control,Преподавание и обучение,5.3246
993416717b57808,test,,6.5982
2a9da56ef809313,test,Другое,5.836
e883e614fe644df,test,Преподавание и обучение,5.2044
8ebea835f1974b3,test,Преподавание и обучение,4.6832
52dc49293520727,control,,4.9551
7dac53082623e27,test,,4.3905
1ff6dd99cfe08f4,control,Преподавание и обучение,3.0597
4c4eaefdef89d4d,test,,6.4635
f1ce49c39ae93ae,control,Преподавание и обучение,4.976
6994d34cefc1843,control,Разработка и инженерия,4.305
1b681b519278aee,control,,4.7449
109303ce0eb984c,control,,4.7132
def03a076251a95,test,,6.5611
52f7de417ddb757,test,Управление командой,4.7028
4fe8e7cd7fd9d02,control,,3.6188
56430dbc710cdd3,test,Преподавание и обучение,7.0552
4749b2afd5f0dfd,control,,3.449
638ea31c3600d4e,test,,6.0825
7a522e75b5829b5,test,Преподавание и обучение,7.9015
4b0366294d3c0e8,control,Другое,4.8155
9430b66c52dae20,control,,2.9176
446128cae9f28ad,control,,5.0819
7682006798ca731,control,,6.0371
5bf7ccc92f42123,test,Другое,5.7777
aa267e678fe34e5,control,,5.2303
aa4bd6bfba56c8c,control,,7.228
1ea61f4b72ec254,control,,2.9826
1ea30cd15e8037e,test,,5.5146
1dede9cd3453c72,control,,4.5178
c06a0e832da9fe7,test,,4.6635
9532081a0f6761a,test,,4.087
83fc43d3063d4c1,test,,6.0533
6e0a79643ffb343,test,,5.6425
216295f6e61e253,test,,4.4113
182a4a6bcb8e713,control,,5.3248
66b74084cf50712,control,,6.3715
dc299b8d091a28e,control,,6.2545
3f6007423a171b6,test,Преподавание и обучение,4.3621
7251468e9d47f88,test,,5.3715
a2930540f5a06f8,control,,4.5469
ca1a419a9b6bf9f,control,,4.9765
cb1bf5ccfc053df,control,Преподавание и обучение,4.2229
04c6c96c0b722a4,control,,5.6454
6275f543d788555,test,,2.8592
5eb003d5cd2af7f,test,,3.8457
09b36fce9fd5286,test,,6.7247
5ad59aef20f43e1,control,,6.5349
aa87cc32c2269dc,control,,6.7392
4a1f7795708fa0d,control,,5.9112
446edd5e7e5ab88,control,Преподавание и обучение,4.0786
96d684cc426b0ba,control,Преподавание и обучение,5.8496
63db834a1fc58fc,control,Бизнес и предпринимательство,5.6605
a8b2edb29f57bf9,test,,6.4924
c30c1a8c1572b76,test,,4.5983
cfc501620eafde0,test,Преподавание и обучение,5.1964
5cdd90910a78d91,control,,3.8692
aceedd7624380b3,test,Преподавание и обучение,4.9408
58c418cbd50bae8,test,,6.7535
0eca778c9fdfd34,test,,6.5228
0f0c5f11c4e6e15,control,Преподавание и обучение,5.694
4a66746d2b848e6,test,,6.9089
d3fad48920156a3,test,,5.0698
4211feb63d3f8cd,test,,5.2245
af1d9ef2119c0bb,test,,3.2566
cb7333ee465730e,control,,6.9937
1f854eb4bcce834,control,Преподавание и обучение,6.121
31627261d9f2e00,control,Управление продуктом,6.49
709951d84a379f1,control,Преподавание и обучение,6.5192
950b247b9f5959a,control,,3.843
d2359e1faff3c2f,control,Другое,3.639
22eb4072f0e5d09,test,,5.2349
70a3973909c59c5,test,,4.8011
f3b5fe81855d74f,control,Разработка и инженерия,4.1337
5709362f58589dd,control,Преподавание и обучение,6.5186
f4a057c9ce2a4d9,control,Преподавание и обучение,5.5755
8616d0172cc0794,control,Другое,4.8514
13e8eb27e41b289,control,,3.8891
8b2ac550f0f9d52,control,,6.2094
b39d225e4f48b03,control,Преподавание и обучение,4.9758
fe6cbb237be88c5,control,Преподавание и обучение,6.7094
6f7ef362ca2e746,control,,3.3822
36026b6197acaa8,control,Разработка и инженерия,3.8994
08f8756e8ddc494,test,,5.1458
